profile_id,age_group,gender,location,preferred_genre,average_listening_hours,device_type,music_service
3176,55+,Female,UK,Pop,23.26,Mobile,YouTube Music
3177,35-44,Female,Germany,Hip-Hop,13.33,Mobile,YouTube Music
3178,35-44,Male,Australia,Hip-Hop,18.39,Desktop,YouTube Music
3179,25-34,Non-binary,France,Pop,6.47,Tablet,Apple Music
3180,25-34,Male,France,Metal,29.4,Desktop,Spotify
3181,45-54,Female,Germany,Metal,8.18,Mobile,Apple Music
3182,45-54,Female,UK,Classical,16.27,Desktop,Apple Music
3183,18-24,Male,Australia,Jazz,26.72,Mobile,Apple Music
3184,35-44,Male,Japan,Rock,21.42,Mobile,YouTube Music
3185,55+,Other,South Korea,Metal,7.83,Desktop,Amazon Music
3186,25-34,Non-binary,Japan,Jazz,14.74,Desktop,Apple Music
3187,45-54,Male,France,Jazz,15.14,Desktop,Spotify
3188,55+,Other,Brazil,Country,9.81,Desktop,YouTube Music
3189,45-54,Female,Canada,Hip-Hop,18.74,Desktop,Amazon Music
3190,18-24,Male,Australia,Jazz,9.42,Mobile,YouTube Music
3191,35-44,Male,Germany,Classical,17.65,Mobile,YouTube Music
3192,25-34,Male,USA,Classical,25.3,Mobile,YouTube Music
3193,35-44,Male,Germany,Rock,26.89,Desktop,YouTube Music
3194,18-24,Non-binary,Australia,Country,14.12,Desktop,Amazon Music
3195,35-44,Female,UK,Country,17.52,Mobile,Apple Music
3196,25-34,Male,Brazil,Pop,20.81,Desktop,YouTube Music
3197,35-44,Female,France,Country,25.05,Mobile,Apple Music
3198,18-24,Male,South Korea,Jazz,22.53,Desktop,Spotify
3199,25-34,Female,India,Pop,20.2,Desktop,Spotify
3200,18-24,Other,France,Hip-Hop,26.2,Tablet,Spotify
3201,45-54,Female,UK,EDM,23.33,Mobile,Amazon Music
3202,18-24,Male,India,Classical,8.82,Desktop,YouTube Music
3203,35-44,Female,Canada,Pop,8.48,Tablet,Apple Music
3204,25-34,Male,Australia,Country,12.69,Desktop,Spotify
3205,55+,Female,France,Rock,22.82,Desktop,Spotify
3206,35-44,Female,Canada,Metal,14.93,Tablet,Amazon Music
3207,35-44,Other,USA,Metal,17.5,Mobile,Amazon Music
3208,45-54,Other,Japan,Rock,7.81,Mobile,Spotify
3209,25-34,Male,USA,Country,23.98,Mobile,Amazon Music
3210,55+,Female,Japan,EDM,17.21,Tablet,YouTube Music
3211,45-54,Other,Australia,Jazz,25.57,Mobile,Spotify
3212,45-54,Female,Australia,Rock,8.68,Desktop,Amazon Music
3213,18-24,Non-binary,UK,Hip-Hop,29.9,Desktop,Amazon Music
3214,35-44,Female,Germany,Metal,11.65,Tablet,Spotify
3215,55+,Male,UK,Classical,29.53,Desktop,Amazon Music
3216,35-44,Other,India,Jazz,20.64,Mobile,Amazon Music
3217,25-34,Other,USA,Jazz,16.95,Desktop,YouTube Music
3218,45-54,Female,Brazil,Classical,24.77,Mobile,Amazon Music
3219,35-44,Female,UK,Metal,18.31,Tablet,Apple Music
3220,45-54,Non-binary,Australia,Hip-Hop,12.76,Desktop,Spotify
3221,18-24,Female,Australia,Rock,16.21,Desktop,YouTube Music
3222,35-44,Non-binary,Japan,Pop,29.95,Mobile,Amazon Music
3223,25-34,Male,Brazil,Classical,24.14,Tablet,Apple Music
3224,18-24,Female,Brazil,Classical,25.88,Mobile,YouTube Music
3225,45-54,Non-binary,Germany,Country,17.99,Desktop,Amazon Music
3226,35-44,Female,Brazil,EDM,27.84,Tablet,Spotify
3227,55+,Female,Japan,Metal,5.54,Desktop,Amazon Music
3228,55+,Male,Australia,Jazz,21.74,Desktop,YouTube Music
3229,35-44,Non-binary,India,Hip-Hop,24.31,Desktop,YouTube Music
3230,55+,Female,India,Country,14.35,Mobile,Spotify
3231,25-34,Female,USA,Pop,7.52,Desktop,Amazon Music
3232,18-24,Male,USA,Country,19.01,Desktop,Amazon Music
3233,18-24,Other,USA,Hip-Hop,11.17,Tablet,Spotify
3234,25-34,Other,South Korea,Rock,28.45,Mobile,Apple Music
3235,25-34,Non-binary,India,Rock,12.33,Mobile,YouTube Music
3236,35-44,Other,Brazil,Jazz,29.3,Mobile,Apple Music
3237,45-54,Other,Japan,Pop,16.98,Desktop,Apple Music
3238,55+,Other,USA,Pop,21.76,Mobile,Apple Music
3239,35-44,Non-binary,UK,Metal,28.08,Mobile,Apple Music
3240,35-44,Male,UK,EDM,23.92,Tablet,Apple Music
3241,25-34,Other,France,Pop,9.86,Mobile,Amazon Music
3242,55+,Male,India,Jazz,7.9,Tablet,Amazon Music
3243,55+,Non-binary,UK,Classical,24.64,Tablet,YouTube Music
3244,35-44,Male,Brazil,Jazz,11.16,Mobile,Amazon Music
3245,45-54,Male,Canada,Country,5.86,Desktop,Apple Music
3246,18-24,Female,Japan,Country,11.45,Mobile,Spotify
3247,35-44,Non-binary,USA,Country,15.85,Desktop,YouTube Music
3248,35-44,Non-binary,Brazil,EDM,9.72,Desktop,Spotify
3249,25-34,Other,USA,Pop,15.87,Tablet,Apple Music
3250,45-54,Non-binary,USA,Rock,28.44,Mobile,YouTube Music
3251,25-34,Female,UK,Pop,6.78,Desktop,Amazon Music
3252,35-44,Female,South Korea,Classical,29.15,Mobile,Spotify
3253,25-34,Female,Canada,Metal,14.58,Tablet,Amazon Music
3254,25-34,Male,USA,Metal,14.37,Mobile,Spotify
3255,35-44,Other,India,Country,10.54,Desktop,Apple Music
3256,55+,Other,India,Rock,29.68,Desktop,YouTube Music
3257,35-44,Male,India,Classical,11.28,Tablet,YouTube Music
3258,18-24,Non-binary,South Korea,Country,20.88,Tablet,Amazon Music
3259,18-24,Male,France,Jazz,12.53,Mobile,Amazon Music
3260,25-34,Other,India,Jazz,11.1,Desktop,YouTube Music
3261,45-54,Female,France,Classical,28.76,Desktop,Spotify
3262,55+,Other,Brazil,Country,20.42,Tablet,Spotify
3263,55+,Non-binary,South Korea,Hip-Hop,15.19,Tablet,Spotify
3264,18-24,Other,Canada,Metal,8.24,Tablet,Amazon Music
3265,18-24,Female,Australia,EDM,24.57,Mobile,Spotify
3266,55+,Non-binary,UK,EDM,5.55,Desktop,Spotify
3267,18-24,Other,UK,Hip-Hop,10.92,Tablet,Apple Music
3268,35-44,Other,Canada,Hip-Hop,25.72,Desktop,Amazon Music
3269,25-34,Other,Japan,Rock,9.12,Mobile,YouTube Music
3270,35-44,Other,USA,Jazz,27.33,Tablet,Amazon Music
3271,45-54,Non-binary,Australia,EDM,9.58,Tablet,YouTube Music
3272,35-44,Non-binary,Australia,Hip-Hop,19.87,Mobile,Apple Music
3273,55+,Other,India,Pop,14.27,Tablet,Apple Music
3274,25-34,Non-binary,Germany,Country,11.24,Mobile,Spotify
3275,55+,Non-binary,UK,EDM,16.32,Desktop,Apple Music
3276,45-54,Male,India,Country,29.25,Mobile,YouTube Music
3277,18-24,Female,UK,Classical,6.53,Mobile,YouTube Music
3278,25-34,Female,Germany,Country,23.35,Desktop,YouTube Music
3279,35-44,Other,USA,Rock,25.86,Tablet,Spotify
3280,55+,Other,France,Country,5.82,Desktop,Apple Music
3281,35-44,Female,Japan,Hip-Hop,24.02,Desktop,Spotify
3282,45-54,Female,France,Pop,23.38,Tablet,Apple Music
3283,25-34,Other,India,Classical,28.19,Mobile,Apple Music
3284,25-34,Other,India,Pop,13.17,Mobile,Apple Music
3285,45-54,Female,France,Metal,24.71,Mobile,YouTube Music
3286,35-44,Non-binary,France,Classical,11.56,Tablet,YouTube Music
3287,25-34,Non-binary,Canada,Country,20.05,Desktop,Spotify
3288,25-34,Male,Germany,Rock,27.4,Desktop,Amazon Music
3289,18-24,Male,Japan,Jazz,19.7,Mobile,YouTube Music
3290,55+,Male,Germany,Jazz,8.35,Tablet,Apple Music
3291,45-54,Female,France,Metal,7.27,Desktop,YouTube Music
3292,55+,Other,France,EDM,20.81,Desktop,Amazon Music
3293,18-24,Male,South Korea,Jazz,25.27,Mobile,Amazon Music
3294,18-24,Non-binary,India,Pop,24.88,Tablet,Amazon Music
3295,25-34,Non-binary,Japan,Jazz,26.14,Mobile,Amazon Music
3296,45-54,Female,India,Hip-Hop,27.22,Desktop,Spotify
3297,45-54,Non-binary,UK,Rock,16.67,Tablet,YouTube Music
3298,18-24,Male,Japan,Rock,10.82,Desktop,Apple Music
3299,18-24,Male,Brazil,Jazz,14.23,Tablet,Apple Music
3300,25-34,Other,Australia,EDM,8.64,Mobile,Spotify
3301,25-34,Female,France,Classical,15.25,Mobile,Apple Music
3302,45-54,Male,Germany,EDM,9.58,Tablet,Apple Music
3303,35-44,Male,Canada,Rock,21.33,Tablet,YouTube Music
3304,25-34,Male,UK,Pop,18.38,Desktop,Spotify
3305,35-44,Male,France,EDM,16.64,Mobile,YouTube Music
3306,25-34,Other,Brazil,EDM,18.63,Tablet,Spotify
3307,18-24,Female,USA,Rock,18.27,Tablet,Apple Music
3308,55+,Female,Australia,Rock,22.06,Desktop,Spotify
3309,18-24,Male,Australia,Rock,9.98,Tablet,Amazon Music
3310,18-24,Other,Brazil,Classical,8.86,Tablet,Amazon Music
3311,55+,Male,Germany,Jazz,21.68,Tablet,Spotify
3312,35-44,Non-binary,Canada,Classical,12.46,Mobile,Apple Music
3313,55+,Female,Japan,Metal,26.76,Mobile,YouTube Music
3314,25-34,Female,UK,Jazz,20.62,Desktop,Apple Music
3315,18-24,Non-binary,South Korea,Pop,6.61,Desktop,Amazon Music
3316,35-44,Non-binary,UK,Rock,9.54,Desktop,YouTube Music
3317,45-54,Female,UK,Rock,28.37,Mobile,Apple Music
3318,55+,Male,Japan,Jazz,16.2,Tablet,YouTube Music
3319,35-44,Male,UK,Jazz,28.07,Desktop,Apple Music
3320,55+,Other,UK,EDM,26.74,Tablet,Spotify
3321,35-44,Female,Canada,Rock,11.29,Tablet,YouTube Music
3322,45-54,Female,India,Rock,19.05,Desktop,Apple Music
3323,25-34,Male,South Korea,Hip-Hop,19.27,Mobile,YouTube Music
3324,25-34,Male,Japan,Metal,9.84,Desktop,Apple Music
3325,35-44,Female,Germany,Country,10.44,Tablet,Spotify
3326,35-44,Non-binary,USA,Rock,13.56,Mobile,Spotify
3327,25-34,Non-binary,USA,Classical,25.6,Desktop,Apple Music
3328,35-44,Non-binary,France,Classical,21.03,Desktop,Apple Music
3329,25-34,Non-binary,Canada,Jazz,21.41,Mobile,YouTube Music
3330,25-34,Non-binary,India,Country,19.21,Tablet,Spotify
3331,55+,Female,Japan,Pop,8.17,Desktop,Spotify
3332,25-34,Male,Japan,Country,24.54,Tablet,Spotify
3333,18-24,Male,Canada,Classical,20.75,Tablet,Amazon Music
3334,45-54,Non-binary,Australia,Rock,17.85,Mobile,Amazon Music
3335,18-24,Male,India,Classical,15.93,Mobile,YouTube Music
3336,25-34,Other,UK,Country,17.3,Desktop,Amazon Music
3337,45-54,Non-binary,South Korea,EDM,9.03,Desktop,Amazon Music
3338,45-54,Other,USA,Jazz,27.23,Mobile,YouTube Music
3339,25-34,Non-binary,USA,EDM,26.84,Desktop,Spotify
3340,35-44,Other,India,EDM,8.08,Tablet,Spotify
3341,55+,Other,UK,Metal,6.15,Mobile,Spotify
3342,18-24,Female,Japan,Pop,12.35,Mobile,YouTube Music
3343,25-34,Male,India,Country,16.61,Mobile,YouTube Music
3344,25-34,Non-binary,Australia,Pop,7.82,Desktop,Amazon Music
3345,25-34,Other,France,Metal,26.11,Mobile,Amazon Music
3346,45-54,Other,South Korea,Jazz,18.85,Tablet,YouTube Music
3347,25-34,Non-binary,USA,Country,11.32,Tablet,Apple Music
3348,25-34,Female,South Korea,Classical,7.92,Mobile,Apple Music
3349,55+,Male,UK,EDM,12.19,Tablet,Apple Music
3350,35-44,Female,South Korea,Classical,23.19,Mobile,Spotify
3351,55+,Male,Australia,Country,11.17,Mobile,YouTube Music
3352,35-44,Female,Brazil,Jazz,22.87,Desktop,YouTube Music
3353,35-44,Female,Australia,EDM,28.37,Tablet,Apple Music
3354,35-44,Female,Japan,Classical,17.99,Tablet,Amazon Music
3355,55+,Male,Japan,EDM,22.83,Mobile,Amazon Music
3356,35-44,Other,South Korea,Pop,23.33,Tablet,Amazon Music
3357,35-44,Female,Canada,Hip-Hop,24.58,Desktop,Amazon Music
3358,55+,Non-binary,Canada,Country,26.64,Mobile,Spotify
3359,35-44,Female,South Korea,EDM,13.95,Tablet,YouTube Music
3360,35-44,Non-binary,France,EDM,12.31,Desktop,Spotify
3361,18-24,Female,Canada,Metal,22.39,Desktop,Amazon Music
3362,18-24,Male,Japan,Pop,13.29,Tablet,Spotify
3363,35-44,Non-binary,UK,Country,23.77,Mobile,Apple Music
3364,35-44,Female,France,Hip-Hop,13.63,Desktop,YouTube Music
3365,35-44,Male,South Korea,Rock,26.97,Desktop,Amazon Music
3366,45-54,Female,Germany,Rock,10.66,Tablet,Amazon Music
3367,18-24,Male,Japan,Rock,25.92,Desktop,Spotify
3368,55+,Male,Germany,Country,10.27,Mobile,Amazon Music
3369,55+,Male,Canada,Metal,8.68,Desktop,Apple Music
3370,35-44,Other,Brazil,EDM,5.79,Mobile,Amazon Music
3371,18-24,Male,India,Classical,9.75,Tablet,Apple Music
3372,45-54,Non-binary,France,Rock,18.09,Mobile,YouTube Music
3373,55+,Male,South Korea,Pop,22.94,Tablet,Amazon Music
3374,55+,Non-binary,Brazil,Country,15.48,Mobile,Amazon Music
3375,45-54,Female,India,Metal,25.83,Mobile,Apple Music
3376,35-44,Female,Germany,Rock,22.97,Desktop,YouTube Music
3377,45-54,Other,South Korea,Jazz,26.75,Desktop,Amazon Music
3378,55+,Other,India,Classical,25.72,Tablet,YouTube Music
3379,45-54,Male,USA,Metal,24.99,Mobile,Spotify
3380,45-54,Female,India,Hip-Hop,8.34,Tablet,Spotify
3381,45-54,Non-binary,Canada,EDM,14.89,Tablet,Spotify
3382,25-34,Female,Australia,Pop,8.36,Tablet,Spotify
3383,18-24,Non-binary,South Korea,EDM,17.41,Tablet,YouTube Music
3384,35-44,Male,UK,Metal,20.35,Desktop,YouTube Music
3385,55+,Other,India,Rock,15.43,Tablet,Amazon Music
3386,18-24,Non-binary,France,Country,11.87,Mobile,Amazon Music
3387,45-54,Other,Brazil,Classical,16.11,Desktop,Apple Music
3388,35-44,Other,France,Metal,8.09,Mobile,YouTube Music
3389,35-44,Other,UK,Classical,20.78,Desktop,Apple Music
3390,18-24,Other,Australia,Hip-Hop,28.4,Desktop,YouTube Music
3391,25-34,Non-binary,France,Jazz,20.12,Desktop,YouTube Music
3392,25-34,Male,Australia,Pop,7.98,Mobile,Spotify
3393,18-24,Other,UK,Metal,22.48,Mobile,Amazon Music
3394,55+,Male,Japan,Rock,21.0,Tablet,Amazon Music
3395,25-34,Male,Australia,Pop,25.85,Mobile,Amazon Music
3396,35-44,Non-binary,Japan,Hip-Hop,21.6,Mobile,Amazon Music
3397,55+,Other,Australia,EDM,6.08,Tablet,Amazon Music
3398,18-24,Female,Japan,Hip-Hop,29.66,Tablet,YouTube Music
3399,45-54,Female,UK,Pop,8.69,Tablet,Amazon Music
3400,25-34,Female,USA,Hip-Hop,17.31,Mobile,Spotify
3401,35-44,Non-binary,India,Hip-Hop,19.13,Mobile,YouTube Music
3402,25-34,Non-binary,South Korea,Metal,29.31,Tablet,Amazon Music
3403,55+,Female,Germany,Metal,21.4,Tablet,YouTube Music
3404,25-34,Female,UK,Jazz,10.24,Mobile,Spotify
3405,35-44,Non-binary,Australia,Hip-Hop,25.88,Mobile,YouTube Music
3406,25-34,Male,South Korea,EDM,10.6,Mobile,Apple Music
3407,35-44,Non-binary,Canada,EDM,8.55,Mobile,YouTube Music
3408,45-54,Other,Brazil,Rock,17.26,Desktop,Apple Music
3409,18-24,Non-binary,Japan,Country,16.17,Desktop,Amazon Music
3410,45-54,Male,Australia,Rock,26.54,Mobile,Spotify
3411,35-44,Other,South Korea,EDM,21.22,Mobile,YouTube Music
3412,45-54,Female,Germany,Classical,22.56,Tablet,Apple Music
3413,45-54,Non-binary,South Korea,Classical,21.88,Desktop,Apple Music
3414,45-54,Other,France,EDM,15.92,Tablet,Apple Music
3415,45-54,Female,France,Classical,10.55,Tablet,Spotify
3416,45-54,Female,Brazil,Metal,7.05,Tablet,Apple Music
3417,18-24,Non-binary,UK,Country,26.41,Tablet,Spotify
3418,35-44,Non-binary,South Korea,EDM,28.39,Desktop,Apple Music
3419,35-44,Other,UK,EDM,5.23,Desktop,Amazon Music
3420,35-44,Female,South Korea,Classical,21.27,Mobile,Amazon Music
3421,55+,Non-binary,Australia,Jazz,28.46,Mobile,YouTube Music
3422,35-44,Non-binary,UK,Rock,28.5,Tablet,Apple Music
3423,45-54,Non-binary,India,Country,5.21,Desktop,YouTube Music
3424,45-54,Male,Canada,Hip-Hop,19.7,Tablet,Amazon Music
3425,55+,Non-binary,Brazil,Jazz,18.58,Mobile,Amazon Music
3426,25-34,Non-binary,Japan,Jazz,8.02,Mobile,Spotify
3427,35-44,Female,Brazil,Metal,20.72,Mobile,Apple Music
3428,18-24,Non-binary,Canada,Jazz,11.53,Tablet,Amazon Music
3429,55+,Female,South Korea,Country,10.42,Tablet,YouTube Music
3430,45-54,Female,South Korea,Classical,10.78,Desktop,YouTube Music
3431,55+,Non-binary,Australia,Hip-Hop,12.47,Desktop,Amazon Music
3432,35-44,Other,UK,Jazz,5.62,Mobile,Spotify
3433,45-54,Non-binary,UK,Classical,25.99,Tablet,Apple Music
3434,25-34,Non-binary,Canada,Hip-Hop,29.78,Tablet,Apple Music
3435,25-34,Non-binary,UK,Hip-Hop,12.4,Mobile,Apple Music
3436,18-24,Other,India,Rock,18.85,Tablet,Amazon Music
3437,35-44,Female,South Korea,Classical,27.6,Mobile,Amazon Music
3438,35-44,Male,France,Pop,22.36,Desktop,Spotify
3439,55+,Male,France,Classical,12.57,Mobile,Amazon Music
3440,35-44,Non-binary,UK,EDM,17.93,Desktop,Apple Music
3441,25-34,Male,Australia,Pop,27.76,Mobile,Spotify
3442,35-44,Non-binary,USA,Country,27.33,Mobile,Spotify
3443,18-24,Female,Australia,EDM,18.41,Tablet,Amazon Music
3444,25-34,Non-binary,France,Rock,16.38,Desktop,Apple Music
3445,55+,Male,Australia,Rock,26.66,Desktop,YouTube Music
3446,18-24,Male,Canada,Country,17.26,Tablet,YouTube Music
3447,45-54,Non-binary,France,Rock,14.49,Desktop,YouTube Music
3448,45-54,Male,Brazil,Hip-Hop,5.13,Tablet,Amazon Music
3449,18-24,Female,France,Hip-Hop,7.34,Desktop,Apple Music
3450,55+,Male,India,Rock,19.37,Desktop,Spotify
3451,45-54,Female,UK,EDM,9.51,Mobile,Apple Music
3452,55+,Female,Japan,Classical,29.79,Mobile,YouTube Music
3453,35-44,Female,France,Pop,8.58,Tablet,Amazon Music
3454,25-34,Other,Canada,Pop,10.6,Desktop,Apple Music
3455,25-34,Male,Canada,EDM,15.3,Desktop,YouTube Music
3456,25-34,Female,Brazil,Jazz,22.28,Tablet,Spotify
3457,55+,Other,USA,EDM,10.83,Tablet,Apple Music
3458,55+,Other,India,Pop,25.91,Tablet,Apple Music
3459,35-44,Female,UK,Classical,8.24,Desktop,Apple Music
3460,45-54,Other,Germany,Metal,13.63,Tablet,Amazon Music
3461,35-44,Non-binary,India,Classical,11.95,Desktop,Spotify
3462,45-54,Male,India,Jazz,12.09,Mobile,Amazon Music
3463,18-24,Male,USA,Classical,21.8,Mobile,Amazon Music
3464,35-44,Non-binary,France,Jazz,6.02,Desktop,YouTube Music
3465,18-24,Female,India,Hip-Hop,26.85,Mobile,Spotify
3466,35-44,Female,Canada,Country,5.75,Mobile,Amazon Music
3467,35-44,Non-binary,UK,Pop,28.27,Desktop,Amazon Music
3468,55+,Female,Japan,Classical,17.5,Tablet,YouTube Music
3469,45-54,Female,Canada,Rock,16.53,Mobile,Apple Music
3470,35-44,Female,South Korea,Rock,20.51,Desktop,Amazon Music
3471,45-54,Non-binary,Brazil,Jazz,11.06,Desktop,YouTube Music
3472,25-34,Female,Canada,Hip-Hop,14.94,Desktop,Spotify
3473,55+,Non-binary,India,Rock,15.16,Desktop,Amazon Music
3474,35-44,Other,South Korea,Hip-Hop,7.58,Tablet,Amazon Music
3475,25-34,Female,South Korea,Pop,24.96,Mobile,Spotify
3476,45-54,Non-binary,Canada,Hip-Hop,23.44,Desktop,YouTube Music
3477,35-44,Female,France,Jazz,10.8,Mobile,Apple Music
3478,55+,Male,USA,Country,29.81,Desktop,Amazon Music
3479,18-24,Other,USA,Classical,22.44,Desktop,Spotify
3480,18-24,Non-binary,USA,Pop,7.46,Mobile,Amazon Music
3481,35-44,Non-binary,South Korea,Rock,20.47,Desktop,Amazon Music
3482,25-34,Non-binary,Australia,Pop,11.55,Tablet,Spotify
3483,25-34,Non-binary,Japan,Rock,26.88,Tablet,Spotify
3484,45-54,Male,Japan,Pop,9.37,Tablet,Apple Music
3485,25-34,Female,India,Classical,5.27,Mobile,Amazon Music
3486,45-54,Other,UK,Rock,16.16,Desktop,Spotify
3487,35-44,Other,France,Pop,10.47,Tablet,Apple Music
3488,25-34,Non-binary,Brazil,Pop,19.15,Mobile,YouTube Music
3489,35-44,Male,South Korea,Pop,10.62,Desktop,YouTube Music
3490,55+,Female,South Korea,Country,16.56,Desktop,Amazon Music
3491,35-44,Other,Australia,Rock,9.0,Tablet,Apple Music
3492,25-34,Other,Australia,EDM,14.42,Mobile,Spotify
3493,35-44,Non-binary,Japan,Metal,17.15,Desktop,Amazon Music
3494,55+,Female,Brazil,Jazz,20.46,Tablet,Amazon Music
3495,35-44,Non-binary,Australia,Classical,8.12,Mobile,Spotify
3496,45-54,Non-binary,India,Hip-Hop,27.31,Mobile,Amazon Music
3497,18-24,Non-binary,UK,EDM,6.08,Desktop,Apple Music
3498,35-44,Male,UK,Country,15.19,Tablet,Apple Music
3499,55+,Other,Germany,Pop,22.75,Mobile,YouTube Music
3500,18-24,Male,USA,Rock,24.45,Tablet,Amazon Music
3501,18-24,Non-binary,Germany,Country,17.74,Tablet,Apple Music
3502,35-44,Non-binary,South Korea,Classical,21.24,Desktop,YouTube Music
3503,35-44,Other,South Korea,EDM,19.23,Desktop,YouTube Music
3504,25-34,Female,France,Pop,7.42,Tablet,Amazon Music
3505,55+,Non-binary,South Korea,Rock,23.14,Desktop,Amazon Music
3506,18-24,Female,South Korea,Hip-Hop,20.29,Mobile,Apple Music
3507,18-24,Other,Japan,Classical,27.97,Desktop,Spotify
3508,35-44,Female,Canada,Rock,28.51,Mobile,Spotify
3509,45-54,Female,Canada,Country,20.11,Tablet,YouTube Music
3510,18-24,Other,Australia,Metal,13.54,Desktop,Amazon Music
3511,25-34,Female,South Korea,Rock,16.81,Mobile,Spotify
3512,35-44,Non-binary,India,Country,23.72,Mobile,Apple Music
3513,18-24,Non-binary,France,Hip-Hop,5.89,Tablet,Amazon Music
3514,45-54,Female,Brazil,Jazz,27.88,Tablet,Amazon Music
3515,35-44,Other,Australia,EDM,5.94,Desktop,Amazon Music
3516,25-34,Non-binary,Australia,Rock,22.4,Desktop,Apple Music
3517,45-54,Male,France,Pop,13.07,Tablet,Spotify
3518,45-54,Male,Germany,EDM,15.55,Desktop,Amazon Music
3519,35-44,Male,Brazil,Metal,7.08,Mobile,YouTube Music
3520,25-34,Female,France,Jazz,23.85,Mobile,Apple Music
3521,25-34,Female,India,Rock,23.56,Mobile,Spotify
3522,45-54,Other,Germany,Jazz,15.01,Mobile,Spotify
3523,45-54,Male,South Korea,Country,5.34,Desktop,Amazon Music
3524,35-44,Female,Australia,Classical,13.67,Tablet,Apple Music
3525,18-24,Other,UK,Metal,28.78,Mobile,Amazon Music
3526,55+,Female,South Korea,Metal,7.55,Tablet,Amazon Music
3527,55+,Non-binary,USA,Rock,12.02,Desktop,YouTube Music
3528,35-44,Other,South Korea,Classical,8.6,Desktop,YouTube Music
3529,55+,Non-binary,Australia,Country,20.55,Tablet,YouTube Music
3530,35-44,Other,South Korea,Hip-Hop,16.16,Tablet,Apple Music
3531,35-44,Non-binary,India,Jazz,6.29,Desktop,Apple Music
3532,35-44,Other,Germany,Metal,5.63,Desktop,Apple Music
3533,35-44,Female,Germany,Rock,29.57,Tablet,YouTube Music
3534,18-24,Other,France,Metal,24.35,Mobile,Apple Music
3535,25-34,Non-binary,UK,Classical,8.27,Tablet,Apple Music
3536,18-24,Other,Canada,Jazz,29.69,Mobile,YouTube Music
3537,18-24,Non-binary,South Korea,Hip-Hop,7.48,Tablet,YouTube Music
3538,45-54,Other,Germany,EDM,28.9,Mobile,Apple Music
3539,25-34,Other,Germany,Metal,23.8,Desktop,Apple Music
3540,35-44,Male,UK,Country,22.43,Desktop,Spotify
3541,45-54,Female,Germany,Pop,15.85,Desktop,YouTube Music
3542,25-34,Other,Australia,Classical,25.85,Tablet,YouTube Music
3543,18-24,Female,France,Rock,16.12,Desktop,Apple Music
3544,55+,Other,South Korea,EDM,17.54,Mobile,Amazon Music
3545,25-34,Other,Brazil,Country,22.09,Mobile,Spotify
3546,18-24,Other,USA,Jazz,24.79,Desktop,Apple Music
3547,18-24,Other,Brazil,Country,14.17,Tablet,Apple Music
3548,55+,Female,USA,EDM,28.22,Desktop,Apple Music
3549,55+,Other,Canada,Hip-Hop,15.38,Tablet,Apple Music
3550,45-54,Female,UK,Jazz,20.91,Tablet,Apple Music
3551,35-44,Female,Brazil,Hip-Hop,16.01,Tablet,YouTube Music
3552,35-44,Non-binary,Australia,Classical,10.25,Mobile,YouTube Music
3553,25-34,Male,Germany,Jazz,17.4,Desktop,Amazon Music
3554,18-24,Female,Brazil,Country,7.2,Mobile,Amazon Music
3555,25-34,Other,Canada,Pop,13.09,Desktop,Apple Music
3556,35-44,Female,Australia,EDM,12.54,Desktop,Apple Music
3557,18-24,Other,Germany,Classical,5.21,Tablet,YouTube Music
3558,45-54,Male,India,EDM,25.63,Desktop,Amazon Music
3559,25-34,Male,South Korea,Classical,28.41,Tablet,Spotify
3560,45-54,Male,Canada,Classical,12.52,Mobile,Apple Music
3561,55+,Female,South Korea,Country,21.53,Mobile,Spotify
3562,25-34,Male,USA,Classical,16.26,Mobile,Apple Music
3563,25-34,Non-binary,Japan,Jazz,10.49,Desktop,YouTube Music
3564,25-34,Non-binary,South Korea,Pop,24.34,Mobile,YouTube Music
3565,25-34,Non-binary,Japan,Jazz,18.78,Tablet,Amazon Music
3566,35-44,Other,Germany,Country,16.88,Tablet,Apple Music
