engagement_id,profile_id,artist_id,streams,likes,shares,comments,time_spent_on_artist,date
4647,3714,32,82,28,0,9,108.42,2024-09-10
4648,1709,18,10,47,18,3,89.7,2024-01-30
4649,3930,38,14,32,4,5,83.08,2024-04-15
4650,2513,1,35,3,12,0,81.09,2024-08-31
4651,1054,42,38,20,14,6,12.28,2024-10-21
4652,906,13,52,36,2,2,157.22,2024-04-03
4653,4999,36,15,22,11,7,52.47,2024-03-03
4654,2054,25,22,12,13,5,196.54,2024-05-15
4655,1703,17,57,38,19,2,184.96,2024-09-16
4656,1968,18,25,3,6,4,121.95,2024-02-05
4657,4027,46,61,1,13,2,70.61,2024-08-16
4658,3472,39,91,39,14,5,102.09,2024-06-05
4659,3453,22,99,21,5,5,113.44,2024-03-18
4660,2540,39,16,8,13,5,157.15,2024-01-31
4661,4286,10,24,14,12,9,181.76,2024-05-14
4662,486,9,61,48,6,6,127.19,2024-10-31
4663,4647,33,59,11,10,5,73.25,2024-05-22
4664,2039,26,9,14,15,7,23.03,2024-07-19
4665,667,4,74,32,4,9,179.33,2024-06-11
4666,343,14,74,12,18,7,33.55,2024-09-09
4667,2374,40,34,11,8,4,56.73,2024-01-26
4668,321,50,31,3,4,3,52.51,2024-05-05
4669,3116,43,20,47,7,0,121.85,2024-10-13
4670,146,12,42,20,14,0,52.31,2024-07-01
4671,3657,11,9,47,17,6,17.56,2024-08-01
4672,3819,47,17,11,2,9,173.84,2024-04-03
4673,1533,33,23,11,10,8,144.45,2024-04-30
4674,3340,36,45,8,18,8,195.47,2024-08-08
4675,3032,49,19,19,2,5,191.56,2024-03-12
4676,3085,18,36,31,15,6,50.84,2024-06-11
4677,311,8,87,14,5,5,158.9,2024-10-16
4678,3826,47,74,23,8,4,166.34,2024-07-09
4679,2082,40,36,35,15,5,66.83,2024-06-13
4680,1034,7,78,1,12,9,199.38,2024-08-24
4681,2022,21,66,45,17,4,144.87,2024-08-19
4682,1915,2,72,39,6,6,113.81,2024-05-18
4683,4163,21,46,15,16,7,52.78,2024-05-03
4684,352,6,37,39,10,5,66.35,2024-04-23
4685,4588,2,54,43,17,6,144.84,2024-04-04
4686,276,11,42,39,12,7,43.84,2024-03-02
4687,223,24,12,2,6,8,163.72,2024-08-25
4688,3365,10,92,5,14,0,62.24,2024-01-07
4689,4840,50,68,24,3,1,175.36,2024-05-28
4690,213,48,4,4,14,9,43.3,2024-10-10
4691,3742,6,79,16,18,0,145.02,2024-10-10
4692,885,28,42,13,14,8,43.47,2024-08-17
4693,1824,17,18,48,2,6,190.25,2024-04-27
4694,1926,46,33,37,9,6,184.43,2024-01-11
4695,2339,17,59,47,0,0,10.5,2024-10-25
4696,3488,1,1,20,3,2,88.56,2024-04-15
4697,4903,43,21,0,9,3,142.2,2024-01-05
4698,1945,11,52,20,1,2,60.43,2024-09-02
4699,2967,13,68,35,1,5,97.9,2024-03-28
4700,2034,47,61,19,7,7,159.04,2024-08-22
4701,4856,28,10,9,19,7,17.69,2024-04-18
4702,259,1,45,18,14,4,16.32,2024-02-25
4703,3073,24,3,43,10,7,127.12,2024-05-30
4704,3710,27,86,36,2,3,138.76,2024-10-10
4705,4022,18,78,17,1,5,20.87,2024-09-25
4706,3081,1,4,15,17,9,150.06,2024-03-04
4707,3969,39,61,11,3,0,23.51,2024-07-18
4708,3586,30,85,21,10,8,164.42,2024-03-27
4709,447,35,11,8,8,1,133.02,2024-04-09
4710,4366,22,1,28,11,3,10.8,2024-09-20
4711,3888,2,48,26,10,1,125.31,2024-02-03
4712,1932,8,1,33,16,8,86.4,2024-02-04
4713,2276,11,74,6,18,1,79.58,2024-09-27
4714,891,45,67,45,11,8,19.06,2024-01-30
4715,1919,41,33,45,12,8,112.53,2024-05-08
4716,1094,33,1,25,12,3,184.35,2024-08-28
4717,1905,13,62,29,4,6,143.73,2024-04-25
4718,1798,10,71,34,10,3,111.41,2024-01-11
4719,1214,39,41,41,2,5,59.69,2024-04-01
4720,1685,17,29,38,12,3,180.72,2024-03-12
4721,3135,11,67,11,10,3,144.65,2024-03-26
4722,1806,26,79,49,7,5,95.23,2024-08-17
4723,2695,28,21,35,18,5,114.07,2024-09-15
4724,1445,38,8,5,9,3,191.35,2024-07-13
4725,3073,27,70,43,14,6,68.51,2024-05-14
4726,3226,12,40,22,3,3,126.65,2024-09-12
4727,4673,6,82,46,3,5,80.51,2024-02-18
4728,4581,19,1,44,12,4,120.48,2024-03-17
4729,926,23,5,27,14,1,62.2,2024-10-11
4730,2932,23,59,38,16,8,21.2,2024-03-29
4731,3137,27,48,24,6,6,62.39,2024-01-16
4732,2,47,70,41,17,5,54.77,2024-03-18
4733,336,34,37,24,1,5,38.29,2024-04-23
4734,3978,45,29,11,10,9,184.13,2024-01-06
4735,1323,18,16,40,3,7,100.84,2024-05-27
4736,2844,19,52,10,18,4,58.13,2024-07-02
4737,3437,34,65,44,2,2,54.36,2024-08-22
4738,1476,7,14,24,16,8,27.37,2024-03-05
4739,921,19,29,27,13,6,33.23,2024-04-03
4740,2390,43,62,22,19,3,55.88,2024-01-17
4741,2317,10,17,28,6,3,163.53,2024-08-07
4742,702,11,49,44,10,0,112.13,2024-03-08
4743,2321,5,84,5,3,6,84.4,2024-05-22
4744,62,40,47,39,15,0,164.23,2024-02-28
4745,1167,11,88,28,13,7,133.57,2024-01-13
4746,2312,44,50,40,6,8,174.43,2024-02-27
4747,856,15,98,30,17,7,161.9,2024-02-07
4748,545,12,73,4,5,2,41.16,2024-10-27
4749,2428,11,70,11,18,6,89.06,2024-06-13
4750,761,35,30,37,9,7,155.41,2024-05-03
4751,4773,40,85,41,6,4,71.25,2024-08-20
4752,2683,21,39,37,7,0,147.41,2024-04-23
4753,2013,1,63,2,19,2,145.37,2024-05-18
4754,4278,28,57,37,4,4,116.25,2024-05-21
4755,2748,3,21,36,16,0,131.05,2024-11-01
4756,4957,38,93,21,12,0,164.85,2024-07-29
4757,3872,32,5,21,2,8,76.31,2024-03-14
4758,2208,10,33,36,12,3,130.29,2024-09-18
4759,3145,9,26,3,10,2,169.67,2024-09-25
4760,3272,37,1,15,10,4,137.46,2024-05-12
4761,875,38,20,0,13,0,35.07,2024-05-05
4762,695,10,87,42,8,7,180.17,2024-06-14
4763,658,20,53,17,7,5,192.19,2024-06-06
4764,4300,6,54,24,14,7,141.75,2024-06-13
4765,3334,18,92,40,0,5,181.87,2024-05-12
4766,1757,1,62,36,1,9,56.98,2024-04-17
4767,4125,44,54,6,12,2,151.43,2024-06-28
4768,1545,42,79,5,1,1,54.52,2024-03-17
4769,2189,49,39,10,2,6,104.09,2024-05-25
4770,2724,47,12,11,4,9,85.62,2024-04-01
4771,3944,33,63,0,19,7,85.34,2024-01-11
4772,3010,29,58,40,17,6,127.42,2024-01-03
4773,864,28,77,39,3,4,146.42,2024-02-25
4774,2688,27,3,25,1,4,88.52,2024-10-25
4775,4939,32,65,20,14,8,157.8,2024-09-11
4776,1369,7,56,6,1,4,20.25,2024-09-17
4777,3510,17,85,33,0,8,158.07,2024-10-11
4778,3308,39,49,35,13,2,139.9,2024-06-08
4779,435,25,19,15,13,5,145.76,2024-02-26
4780,1605,21,16,31,6,0,13.24,2024-08-21
4781,4464,24,5,14,5,0,163.28,2024-08-11
4782,2329,15,3,37,13,4,121.05,2024-07-01
4783,67,29,60,23,1,7,18.88,2024-07-29
4784,4706,16,73,32,3,5,195.3,2024-02-06
4785,3560,19,44,29,4,1,12.36,2024-10-26
4786,3461,46,73,8,11,5,172.12,2024-01-22
4787,75,43,81,38,10,3,15.27,2024-05-24
4788,132,41,17,27,15,4,198.67,2024-08-04
4789,534,18,38,18,13,7,138.1,2024-01-17
4790,4033,15,82,39,5,1,194.98,2024-06-27
4791,4892,12,32,42,9,7,39.02,2024-07-14
4792,1187,6,30,18,3,0,187.48,2024-01-24
4793,2890,13,88,30,5,7,68.13,2024-01-25
4794,2764,22,57,8,19,1,105.9,2024-07-17
4795,4107,19,35,34,9,6,54.19,2024-04-03
4796,3474,5,25,1,19,1,78.23,2024-07-27
4797,3982,29,74,49,14,0,86.87,2024-02-17
4798,4210,6,48,26,13,5,116.21,2024-08-27
4799,4692,9,72,13,3,2,152.55,2024-01-25
4800,3816,17,56,40,4,7,84.05,2024-09-03
4801,3679,50,68,0,12,1,123.08,2024-09-09
4802,1203,25,51,0,9,8,125.22,2024-02-22
4803,3351,32,57,33,8,8,162.99,2024-08-17
4804,303,14,73,16,5,3,51.28,2024-10-27
4805,4724,4,70,24,7,5,179.33,2024-02-15
4806,1275,11,30,41,14,1,104.32,2024-08-16
4807,34,30,87,29,16,4,94.14,2024-10-01
4808,2379,35,59,35,10,3,12.46,2024-09-07
4809,3840,46,27,29,19,8,79.94,2024-02-16
4810,3395,19,5,5,18,6,15.82,2024-03-25
4811,1698,2,21,47,17,6,144.84,2024-04-23
4812,1372,45,72,15,13,7,82.42,2024-05-26
4813,184,44,26,45,4,6,87.33,2024-09-09
4814,3159,42,93,33,4,3,61.2,2024-08-10
4815,2518,28,46,25,7,1,83.17,2024-02-20
4816,987,35,23,33,6,3,71.01,2024-03-30
4817,3370,49,77,23,3,8,166.97,2024-09-27
4818,3360,48,37,12,3,3,39.97,2024-01-12
4819,78,20,96,45,15,1,112.43,2024-05-21
4820,4473,43,84,42,15,5,70.32,2024-07-14
4821,940,27,14,7,8,0,183.69,2024-07-11
4822,421,43,63,39,6,7,165.07,2024-07-22
4823,3494,50,62,34,15,0,57.37,2024-02-17
4824,3940,23,45,14,6,2,147.4,2024-04-02
4825,4251,8,57,5,16,1,93.58,2024-03-18
4826,2557,6,37,17,17,9,21.54,2024-04-24
4827,2699,17,9,5,16,1,145.72,2024-07-20
4828,1692,50,88,29,16,0,175.09,2024-05-12
4829,347,44,32,39,19,9,101.32,2024-10-03
4830,277,17,11,31,9,2,91.62,2024-06-29
4831,1251,6,53,43,15,2,121.85,2024-02-15
4832,4648,27,42,40,18,0,48.41,2024-08-21
4833,2950,6,20,45,5,3,182.53,2024-02-21
4834,24,48,46,45,4,9,68.13,2024-05-23
4835,1058,39,90,20,14,2,33.04,2024-03-03
4836,151,17,43,7,14,9,32.39,2024-02-07
4837,3973,15,38,37,4,3,87.74,2024-08-19
4838,3463,9,6,22,0,9,100.48,2024-05-01
4839,4644,22,89,18,12,5,80.95,2024-09-21
4840,1683,35,40,45,17,6,37.19,2024-04-01
4841,4117,19,27,19,10,7,137.82,2024-06-29
4842,747,18,98,29,17,9,93.42,2024-05-17
4843,1948,11,96,43,10,0,83.22,2024-05-03
4844,3920,1,93,38,0,1,68.01,2024-01-16
4845,4346,48,68,25,17,2,15.8,2024-07-12
4846,2441,14,6,32,8,6,199.11,2024-05-26
4847,3545,21,50,44,5,5,118.95,2024-08-01
4848,3451,24,1,45,13,0,11.79,2024-10-25
4849,2866,37,11,10,3,0,44.38,2024-10-24
4850,153,46,44,7,7,6,148.94,2024-02-18
4851,1571,25,61,13,19,7,61.83,2024-03-16
4852,3447,9,64,28,1,2,182.89,2024-10-06
4853,3161,26,39,7,2,6,195.7,2024-07-17
4854,480,32,4,28,9,0,54.61,2024-04-30
4855,2269,33,55,17,13,2,118.54,2024-02-15
4856,103,32,62,37,14,7,51.62,2024-01-23
4857,638,50,99,29,12,4,73.52,2024-08-13
4858,1079,46,71,12,2,7,22.43,2024-09-16
4859,2003,32,53,2,2,3,40.58,2024-07-12
4860,4964,29,24,26,13,7,87.22,2024-07-06
4861,1866,11,11,34,9,2,38.92,2024-06-14
4862,231,37,55,43,19,5,56.5,2024-07-16
4863,4695,15,57,12,3,3,175.31,2024-11-01
4864,1695,15,3,37,9,1,198.35,2024-04-17
4865,233,32,7,32,12,8,159.73,2024-08-26
4866,3821,29,83,45,0,3,190.78,2024-04-02
4867,183,15,52,49,10,7,49.02,2024-02-20
4868,2631,1,21,3,7,2,38.9,2024-08-09
4869,4958,2,61,27,7,3,21.58,2024-07-08
4870,1144,40,58,43,8,5,23.49,2024-03-12
4871,2508,27,92,15,6,0,71.72,2024-09-21
4872,3488,28,36,42,17,8,155.85,2024-02-03
4873,3048,3,26,23,10,8,119.93,2024-08-10
4874,900,12,80,29,11,8,44.61,2024-07-05
4875,4371,31,17,0,7,8,23.86,2024-08-26
4876,4015,10,53,33,12,6,160.03,2024-03-01
4877,368,27,85,2,10,9,96.62,2024-10-04
4878,978,21,34,21,0,4,142.02,2024-07-22
4879,2604,31,1,45,3,2,131.15,2024-08-09
4880,1272,39,1,10,11,0,125.27,2024-05-19
4881,1539,39,11,35,18,0,192.67,2024-09-08
4882,997,16,35,7,14,7,13.04,2024-06-19
4883,1482,14,98,28,7,8,120.94,2024-05-14
4884,648,39,54,17,17,0,90.22,2024-02-01
4885,1904,10,32,5,6,2,71.81,2024-01-17
4886,402,7,48,2,2,2,15.11,2024-04-28
4887,2637,22,73,4,15,0,130.05,2024-09-25
4888,4998,2,82,2,14,2,133.6,2024-09-10
4889,1018,25,44,40,18,9,24.82,2024-02-26
4890,2036,50,12,0,9,7,28.6,2024-01-23
4891,4282,24,32,49,13,2,77.13,2024-07-20
4892,4382,47,69,43,5,7,80.08,2024-01-24
4893,2988,32,25,5,0,5,158.99,2024-09-01
4894,2019,44,88,30,0,3,107.67,2024-01-19
4895,2075,10,91,0,6,8,72.6,2024-04-24
4896,2734,4,9,4,14,1,164.89,2024-08-19
4897,1394,4,26,45,18,4,181.39,2024-04-25
4898,4680,39,27,40,18,7,56.93,2024-01-20
4899,3864,20,56,48,3,8,83.79,2024-09-29
4900,2884,21,98,20,15,1,194.72,2024-07-17
4901,4425,44,64,29,19,5,109.44,2024-06-02
4902,176,10,26,10,6,3,131.34,2024-10-19
4903,4912,22,56,0,3,8,114.26,2024-01-25
4904,967,33,42,17,15,1,102.17,2024-06-16
4905,24,16,99,36,10,8,159.25,2024-09-16
4906,303,29,87,0,3,1,180.47,2024-09-07
4907,3715,13,2,43,4,1,165.03,2024-02-11
4908,1972,8,39,5,15,4,66.25,2024-10-28
4909,1538,50,81,15,15,9,182.42,2024-03-08
4910,3746,49,81,38,12,1,40.69,2024-04-19
4911,437,30,75,47,5,0,151.63,2024-03-05
4912,1950,36,34,15,7,5,122.63,2024-03-16
4913,2923,38,76,34,17,0,179.87,2024-06-11
4914,1143,14,64,39,1,7,127.32,2024-09-23
4915,1853,26,15,41,2,1,190.41,2024-03-08
4916,652,49,38,8,12,2,53.76,2024-09-03
4917,3082,24,14,13,2,0,172.0,2024-06-01
4918,1654,44,39,41,12,2,140.21,2024-04-06
4919,3666,26,70,21,5,4,193.43,2024-06-18
4920,2249,34,31,25,0,2,69.98,2024-02-15
4921,2804,30,92,31,3,1,142.82,2024-04-05
4922,3024,34,43,5,1,9,54.61,2024-07-01
4923,3385,48,44,35,10,0,190.29,2024-02-06
4924,1040,36,93,14,2,4,132.95,2024-10-26
4925,3312,35,4,45,13,4,133.14,2024-09-14
4926,4281,17,33,38,8,4,27.67,2024-02-20
4927,3740,22,55,15,10,7,26.75,2024-04-17
4928,3317,47,58,30,3,0,175.54,2024-03-06
4929,2331,26,56,40,15,2,36.41,2024-01-26
4930,3540,32,83,45,7,8,195.27,2024-03-24
4931,4619,34,3,35,3,8,190.42,2024-10-01
4932,644,2,98,16,17,5,37.8,2024-09-18
4933,3975,1,33,31,1,7,43.65,2024-04-18
4934,2987,7,67,1,10,9,150.63,2024-02-06
4935,3070,50,50,7,19,0,82.35,2024-04-18
4936,4927,14,49,3,0,6,154.65,2024-09-02
4937,4122,4,15,5,15,7,53.64,2024-06-18
4938,1028,34,73,11,10,3,80.67,2024-06-08
4939,2226,49,80,29,0,9,47.18,2024-04-19
4940,1182,41,69,47,7,5,131.49,2024-09-24
4941,951,19,61,40,10,3,170.81,2024-04-10
4942,2752,24,89,24,17,7,144.92,2024-01-08
4943,1122,43,77,6,3,1,88.3,2024-04-14
4944,4981,44,77,43,8,3,28.74,2024-02-10
4945,854,48,89,17,0,8,171.58,2024-04-06
4946,2874,21,54,33,7,6,182.93,2024-06-22
4947,1545,23,87,21,14,5,177.43,2024-04-05
4948,4906,4,32,23,1,9,175.25,2024-08-15
4949,2732,4,97,14,12,6,180.3,2024-05-02
4950,3373,26,15,36,18,2,22.35,2024-06-30
4951,281,34,59,42,19,1,160.87,2024-03-20
4952,1003,7,18,19,16,0,21.02,2024-07-29
4953,1496,36,6,3,11,2,29.01,2024-03-09
4954,2442,41,77,46,8,9,88.66,2024-05-11
4955,427,16,33,15,4,2,140.45,2024-02-11
4956,4597,30,50,1,10,5,91.7,2024-06-03
4957,1942,24,72,45,15,3,197.06,2024-05-01
4958,63,44,40,7,5,7,44.12,2024-03-13
4959,2794,39,83,44,8,1,152.91,2024-06-04
4960,2861,45,16,17,15,7,143.67,2024-02-10
4961,2762,49,17,38,2,5,139.16,2024-03-15
4962,1985,40,63,10,4,6,43.84,2024-08-03
4963,3925,45,61,44,4,1,116.68,2024-02-18
4964,543,7,96,35,10,6,40.28,2024-04-07
4965,4874,6,27,14,14,9,144.16,2024-05-27
4966,2607,40,62,49,13,6,134.64,2024-06-17
4967,621,22,94,34,8,2,88.81,2024-01-26
4968,523,48,43,46,1,1,52.52,2024-03-13
4969,122,22,97,2,1,2,165.0,2024-11-03
4970,306,40,7,27,9,3,103.96,2024-03-25
4971,4270,6,41,22,2,6,184.36,2024-07-12
4972,4505,20,13,14,17,1,60.71,2024-10-31
4973,1737,15,84,5,0,9,144.78,2024-08-15
4974,2968,23,52,20,2,7,92.48,2024-10-24
4975,922,45,6,7,6,3,91.45,2024-05-26
4976,2294,9,45,48,11,4,142.83,2024-08-15
4977,3749,14,97,15,4,9,175.66,2024-07-07
4978,827,17,17,29,13,1,159.62,2024-05-17
4979,4805,15,88,6,5,5,186.47,2024-10-03
4980,1258,41,45,9,10,3,154.55,2024-10-07
4981,2233,16,3,18,2,1,163.27,2024-02-17
4982,2800,10,59,3,18,5,70.22,2024-08-10
4983,2576,23,74,23,15,2,46.17,2024-02-07
4984,2637,18,66,19,17,7,97.55,2024-07-18
4985,1379,6,90,15,19,1,196.88,2024-09-29
4986,404,41,57,42,2,0,175.77,2024-08-03
4987,3571,24,83,47,12,9,175.37,2024-03-07
4988,1944,15,15,32,7,6,104.25,2024-09-04
4989,1894,1,90,39,19,8,131.49,2024-08-14
4990,4446,13,73,4,11,4,163.11,2024-09-12
4991,496,2,92,26,8,3,116.13,2024-06-16
4992,2205,30,67,5,14,2,53.55,2024-07-12
4993,4101,2,96,44,0,3,59.2,2024-01-08
4994,1470,43,28,13,13,8,147.19,2024-03-06
4995,808,39,94,23,19,0,13.72,2024-03-02
4996,693,34,58,6,15,0,11.69,2024-01-24
4997,250,16,85,47,3,9,95.29,2024-10-28
4998,522,16,2,35,10,3,117.11,2024-09-12
4999,4131,12,57,33,2,8,79.46,2024-08-15
5000,720,39,48,36,6,9,78.56,2024-05-07
5001,2295,18,58,32,4,9,21.36,2024-10-08
5002,3933,4,61,0,17,1,116.91,2024-09-30
5003,3343,14,1,11,10,5,105.94,2024-07-18
5004,4862,49,90,48,6,5,66.29,2024-02-09
5005,3386,10,67,32,18,5,151.23,2024-09-30
5006,366,24,96,36,8,5,187.38,2024-08-03
5007,1933,34,74,9,18,6,31.85,2024-04-20
5008,2161,42,89,15,19,9,157.55,2024-01-08
5009,4827,10,79,11,8,4,149.69,2024-10-27
5010,3403,22,78,30,15,8,112.08,2024-01-03
5011,3589,48,73,48,6,0,162.8,2024-01-25
5012,1558,32,48,36,4,0,164.62,2024-10-18
5013,2736,42,41,43,0,0,120.29,2024-08-29
5014,3840,43,38,31,19,0,187.62,2024-05-01
5015,1356,38,1,29,10,5,172.97,2024-08-12
5016,3590,41,33,11,16,4,101.58,2024-08-10
5017,3651,18,21,22,7,9,199.97,2024-08-07
5018,1669,10,20,25,1,6,88.72,2024-07-26
5019,4247,28,72,9,5,3,168.6,2024-05-22
5020,2680,25,24,49,14,2,174.73,2024-05-30
5021,2586,34,2,48,13,1,30.88,2024-08-18
5022,536,2,86,32,1,9,153.2,2024-07-31
5023,3501,38,83,14,1,7,144.8,2024-09-24
5024,987,20,47,44,9,6,168.14,2024-03-01
5025,3681,9,44,25,11,6,140.64,2024-05-01
5026,2421,50,75,8,4,9,92.59,2024-08-16
5027,375,1,3,3,17,4,153.67,2024-03-19
5028,3049,28,69,37,6,9,95.72,2024-07-20
5029,2184,14,87,28,11,5,132.52,2024-09-22
5030,550,6,68,43,4,4,146.04,2024-05-20
5031,3270,20,41,26,8,9,148.7,2024-10-20
5032,990,24,26,48,13,3,69.36,2024-02-29
5033,3028,4,25,2,15,5,134.75,2024-10-04
5034,4118,35,51,13,7,5,54.4,2024-03-19
5035,397,39,88,31,0,3,127.1,2024-02-28
5036,3079,2,47,20,10,0,102.68,2024-05-09
5037,110,44,8,36,1,0,159.75,2024-10-26
5038,4481,16,61,5,18,6,61.9,2024-03-05
5039,1326,8,27,42,14,1,83.07,2024-07-05
5040,2855,37,71,2,12,0,18.56,2024-11-05
5041,3705,37,63,4,0,3,19.56,2024-06-05
5042,2904,6,31,31,7,7,27.18,2024-10-04
5043,402,40,27,8,11,3,36.99,2024-10-29
5044,816,15,93,47,4,0,53.86,2024-09-14
5045,2086,19,31,8,1,6,182.56,2024-01-08
5046,3715,37,73,18,8,4,169.53,2024-08-25
5047,889,19,69,42,14,8,21.71,2024-05-23
5048,9,18,49,46,11,5,101.22,2024-03-18
5049,723,42,92,47,0,5,103.73,2024-08-21
5050,548,40,16,33,11,1,41.35,2024-01-14
5051,2252,20,73,15,13,9,77.72,2024-10-24
5052,2381,45,39,8,1,9,170.29,2024-03-02
5053,125,42,91,28,18,0,174.2,2024-03-16
5054,3899,22,51,46,18,2,59.95,2024-09-03
5055,1124,39,86,34,12,0,101.81,2024-01-21
5056,938,22,45,28,11,4,76.51,2024-02-08
5057,2265,16,50,18,14,6,42.8,2024-05-02
5058,2729,20,86,1,2,7,125.09,2024-08-10
5059,2179,10,6,17,3,3,199.9,2024-05-18
5060,2112,47,76,11,18,3,185.52,2024-05-06
5061,641,3,74,2,2,8,135.23,2024-07-31
5062,3040,27,27,7,1,7,143.65,2024-08-25
5063,1798,19,86,42,3,1,75.63,2024-10-02
5064,1324,33,54,15,15,4,72.01,2024-08-29
5065,1822,11,55,48,13,8,134.61,2024-06-20
5066,1192,7,15,15,3,4,181.28,2024-07-05
5067,3342,23,64,32,11,7,182.41,2024-10-16
5068,1952,37,49,48,18,9,58.57,2024-04-29
5069,1808,23,28,27,6,1,50.81,2024-05-28
5070,1477,19,11,25,12,0,16.83,2024-08-13
5071,4704,26,81,35,8,3,12.02,2024-03-17
5072,4448,45,72,23,18,3,158.53,2024-05-13
5073,4522,47,61,24,0,0,76.95,2024-01-03
5074,3248,45,66,46,18,7,172.16,2024-07-13
5075,956,19,6,36,15,8,120.86,2024-06-16
5076,2147,35,46,49,5,6,156.07,2024-02-19
5077,3708,14,10,14,14,2,133.76,2024-06-11
5078,2969,29,77,48,0,4,43.17,2024-05-14
5079,1098,16,44,37,0,5,61.75,2024-06-27
5080,3423,19,55,34,6,6,31.64,2024-03-08
5081,886,44,83,29,14,5,23.19,2024-09-01
5082,1842,12,12,28,4,4,15.85,2024-02-28
5083,1934,5,44,41,13,2,104.62,2024-06-02
5084,3358,19,68,30,19,1,57.17,2024-10-14
5085,3138,35,77,9,13,5,128.16,2024-04-21
5086,3524,37,92,37,15,8,157.51,2024-06-30
5087,127,30,31,9,9,2,190.23,2024-06-07
5088,3290,11,3,42,13,2,118.43,2024-02-16
5089,533,24,11,10,7,4,149.34,2024-04-26
5090,4367,18,20,0,19,0,39.2,2024-04-05
5091,3274,46,91,20,5,3,57.88,2024-08-11
5092,4470,30,24,29,18,6,95.37,2024-03-25
5093,149,35,82,39,17,2,72.91,2024-01-19
5094,3820,6,28,19,16,4,47.6,2024-08-22
5095,3052,11,92,29,2,3,181.69,2024-01-25
5096,1884,13,52,47,9,0,119.18,2024-06-21
5097,3916,24,86,28,4,5,169.79,2024-02-02
5098,1857,25,81,41,13,7,99.47,2024-05-19
5099,4716,20,26,11,0,0,155.04,2024-02-17
5100,787,40,39,2,10,9,171.67,2024-01-17
5101,1356,18,73,27,17,6,112.69,2024-10-06
5102,741,4,37,25,1,8,79.2,2024-03-05
5103,537,21,51,48,3,5,11.32,2024-05-02
5104,3871,46,24,26,13,5,104.5,2024-03-09
5105,4889,1,34,44,1,4,180.37,2024-02-14
5106,1310,7,70,13,0,3,154.85,2024-10-10
5107,2333,28,77,5,12,4,158.45,2024-06-18
5108,4972,11,9,49,10,1,49.39,2024-06-06
5109,4976,45,86,23,14,7,37.24,2024-03-14
5110,1662,39,80,41,1,2,46.71,2024-04-04
5111,1462,46,85,31,15,5,75.88,2024-02-12
5112,2341,35,98,11,13,1,32.13,2024-05-08
5113,2607,20,7,43,8,7,111.81,2024-07-10
5114,4692,4,43,35,9,5,134.78,2024-03-30
5115,2337,13,36,37,18,1,188.34,2024-10-17
5116,4694,39,92,27,17,3,128.25,2024-06-19
5117,2527,11,15,44,1,6,184.35,2024-10-11
5118,1718,8,55,19,8,1,181.96,2024-01-25
5119,605,20,63,21,6,2,126.54,2024-04-19
5120,4896,36,54,3,2,9,129.65,2024-04-21
5121,4616,13,15,0,5,5,188.83,2024-10-02
5122,221,13,85,2,14,9,125.14,2024-01-03
5123,3952,35,6,34,17,9,14.82,2024-06-12
5124,268,43,43,25,14,2,145.51,2024-03-06
5125,2379,36,58,42,3,9,170.47,2024-01-23
5126,3040,7,17,10,17,1,35.9,2024-06-28
5127,1462,15,79,34,2,7,50.81,2024-05-12
5128,2350,30,90,2,5,3,63.83,2024-08-28
5129,4591,36,48,0,19,4,198.0,2024-01-02
5130,4923,43,88,16,14,7,42.09,2024-03-15
5131,3347,26,76,42,5,4,109.62,2024-01-22
5132,4411,46,85,40,6,5,143.79,2024-10-08
5133,4312,27,4,32,12,4,177.99,2024-03-29
5134,3844,34,94,25,13,3,168.63,2024-05-16
5135,995,31,89,0,1,9,117.4,2024-08-22
5136,1724,37,59,41,6,7,143.17,2024-06-10
5137,3161,2,2,1,1,8,81.85,2024-01-26
5138,4735,40,76,42,16,1,197.04,2024-10-06
5139,4621,12,91,11,8,1,179.68,2024-02-27
5140,3771,40,72,42,9,8,92.72,2024-01-20
5141,3843,25,66,14,16,4,103.09,2024-02-10
5142,4007,39,45,24,15,4,116.82,2024-08-08
5143,1428,40,66,22,18,1,86.0,2024-05-09
5144,1123,47,55,31,16,1,93.22,2024-08-21
5145,2285,29,13,16,19,9,162.59,2024-01-30
5146,527,31,84,40,13,3,58.59,2024-03-01
5147,1655,44,58,11,15,3,27.03,2024-01-04
5148,3052,25,39,0,1,1,180.46,2024-01-27
5149,3585,21,86,24,3,4,190.69,2024-06-09
5150,1616,25,30,12,2,1,139.79,2024-01-24
5151,1079,13,5,26,4,0,146.15,2024-09-03
5152,447,48,57,30,7,8,45.24,2024-05-14
5153,967,47,40,43,16,9,106.91,2024-09-25
5154,2409,16,60,36,2,4,174.18,2024-08-31
5155,3067,38,86,3,11,9,44.04,2024-03-11
5156,4338,20,78,42,9,3,152.1,2024-08-10
5157,2498,36,70,12,15,8,12.99,2024-04-08
5158,145,7,23,17,11,2,39.09,2024-01-13
5159,1108,8,15,22,4,1,138.97,2024-02-13
5160,376,11,65,26,12,5,165.03,2024-02-09
5161,3026,44,13,27,18,1,116.62,2024-05-09
5162,1685,6,40,41,13,7,119.16,2024-05-03
5163,1853,29,51,16,8,2,159.86,2024-06-18
5164,1734,27,37,47,4,2,66.85,2024-08-30
5165,3564,46,53,29,5,4,43.25,2024-07-18
5166,2194,7,65,32,2,5,68.98,2024-07-18
5167,4587,21,44,27,17,7,104.95,2024-05-20
